time,area_name,lat,lon,precipitation,humidity,surface_pressure,temp_mean,temp_max,temp_min,wind_speed,cases,temp_range,month,rolling_precipitation,temp_mean_6m,outbreak_lag_1,outbreak_lag_2,outbreak_lag_3,outbreak_lag_4,outbreak_lag_5,outbreak_lag_6,outbreak
2000-01-01,Switzerland,46.79189947283633,8.199888162933753,783.9032,75.6737,55.77039,-3.340041,-0.00034038682,-6.432103,2.3538303,0.0,6.43176261318,1,783.9032,-3.340041,,,,,,,0
2000-02-01,Switzerland,46.79189947283633,8.199888162933753,2105.3965,76.7521,84.47571,-0.35771617,3.5052812,-3.6602242,2.6861901,0.0,7.165505400000001,2,1444.6498499999998,-1.848878585,0.0,,,,,,0
2000-03-01,Switzerland,46.79189947283633,8.199888162933753,1507.3064,74.02918,135.15211,1.3808155,5.5025544,-2.1334505,2.830661,0.0,7.6360049,3,1465.5353666666663,-0.77231389,0.0,0.0,,,,,0
2000-04-01,Switzerland,46.79189947283633,8.199888162933753,1473.6702,72.84983,172.92845,5.0946813,9.536509,1.0223744,2.8867629,0.0,8.5141346,4,1467.5690749999999,0.6944349075000001,0.0,0.0,0.0,,,,0
2000-05-01,Switzerland,46.79189947283633,8.199888162933753,1423.084,74.873665,218.90738,10.30594,15.274649,5.9129233,2.3699985,0.0,9.361725700000001,5,1458.6720599999999,2.616735926,0.0,0.0,0.0,0.0,,,0
2000-06-01,Switzerland,46.79189947283633,8.199888162933753,1324.7667,71.75187,256.51367,13.515902,18.864117,8.752585,2.2885196,0.0,10.111532,6,1436.3545000000001,4.4332636050000005,0.0,0.0,0.0,0.0,0.0,,0
2000-07-01,Switzerland,46.79189947283633,8.199888162933753,3085.0676,78.22945,215.04774,11.708084,16.308466,7.880963,2.5977483,0.0,8.427502999999998,7,1819.8819,6.941284438333334,0.0,0.0,0.0,0.0,0.0,0.0,0
2000-08-01,Switzerland,46.79189947283633,8.199888162933753,1913.1421,74.4656,206.2545,14.891124,20.008259,10.497615,1.9456255,0.0,9.510644,8,1787.8394999999998,9.4827578,0.0,0.0,0.0,0.0,0.0,0.0,0
2000-09-01,Switzerland,46.79189947283633,8.199888162933753,1820.7867,76.928246,160.41682,11.224543,16.178453,7.1816463,2.2753167,0.0,8.9968067,9,1840.0862166666666,11.123379049999999,0.0,0.0,0.0,0.0,0.0,0.0,0
2000-10-01,Switzerland,46.79189947283633,8.199888162933753,2259.9873,82.6042,79.75133,6.639436,10.314908,3.8126,2.2384336,0.0,6.502308000000001,10,1971.1390666666666,11.380838166666669,0.0,0.0,0.0,0.0,0.0,0.0,0
