time,area_name,lat,lon,precipitation,humidity,surface_pressure,temp_mean,temp_max,temp_min,wind_speed,cases,temp_range,month,rolling_precipitation,temp_mean_6m,outbreak_lag_1,outbreak_lag_2,outbreak_lag_3,outbreak_lag_4,outbreak_lag_5,outbreak_lag_6,outbreak
2000-01-01,Germany,51.14153247389093,10.419757397029102,7916.4556,86.09068,29.95326,1.081326,3.4347262,-1.5799772,3.962545,0.0,5.0147034,1,7916.4556,1.081326,,,,,,,0
2000-02-01,Germany,51.14153247389093,10.419757397029102,12284.759,82.964676,56.83374,3.897214,7.1930203,0.9863079,4.2887526,0.0,6.2067124,2,10100.6073,2.48927,0.0,,,,,,0
2000-03-01,Germany,51.14153247389093,10.419757397029102,14151.441,82.18767,85.28182,5.1826925,8.671741,2.2087348,4.2463756,0.0,6.463006200000001,3,11450.885199999999,3.3870775,0.0,0.0,,,,,0
2000-04-01,Germany,51.14153247389093,10.419757397029102,5058.487,73.407036,167.92317,10.163278,15.634197,5.0171227,3.0412624,0.0,10.6170743,4,9852.78565,5.081127625,0.0,0.0,0.0,,,,0
2000-05-01,Germany,51.14153247389093,10.419757397029102,9009.85,69.98793,229.65901,14.647408,20.593184,8.883694,2.7935998,0.0,11.70949,5,9684.19852,6.9943837,0.0,0.0,0.0,0.0,,,0
2000-06-01,Germany,51.14153247389093,10.419757397029102,7234.7305,67.54918,241.87442,16.996231,22.626673,11.075651,2.9808443,0.0,11.551022,6,9275.95385,8.661358250000001,0.0,0.0,0.0,0.0,0.0,,0
2000-07-01,Germany,51.14153247389093,10.419757397029102,16866.852,79.536674,166.86899,15.319668,19.767803,11.544789,3.012684,0.0,8.223014000000001,7,10767.686583333334,11.03441525,0.0,0.0,0.0,0.0,0.0,0.0,0
2000-08-01,Germany,51.14153247389093,10.419757397029102,9831.601,75.03346,197.11697,17.5989,23.411915,12.524312,2.2847817,0.0,10.887603,8,10358.826916666667,13.318029583333333,0.0,0.0,0.0,0.0,0.0,0.0,0
2000-09-01,Germany,51.14153247389093,10.419757397029102,11802.312,83.17432,118.43662,13.922385,18.640303,10.224039,2.719642,0.0,8.416264,9,9967.305416666668,14.774645,0.0,0.0,0.0,0.0,0.0,0.0,0
2000-10-01,Germany,51.14153247389093,10.419757397029102,8096.1514,85.021164,63.810432,10.580182,14.378308,7.5449305,3.1112025,0.0,6.8333775,10,10473.582816666667,14.844129000000002,0.0,0.0,0.0,0.0,0.0,0.0,0
