time,area_name,lat,lon,precipitation,humidity,surface_pressure,temp_mean,temp_max,temp_min,wind_speed,cases,temp_range,month,rolling_precipitation,temp_mean_6m,outbreak_lag_1,outbreak_lag_2,outbreak_lag_3,outbreak_lag_4,outbreak_lag_5,outbreak_lag_6,outbreak
2000-01-01,agrigento_one,37.42034159196622,13.608418243903415,53.367744,,94.73118,8.354878,11.534476,5.9566264,1.7529548,0.0,5.5778495999999995,1,53.367744,8.354878,,,,,,,0
2000-02-01,agrigento_one,37.42034159196622,13.608418243903415,14.793104,,132.68105,9.748477,13.00237,6.283232,2.825945,0.0,6.719138000000001,2,34.080424,9.0516775,0.0,,,,,,0
2000-03-01,agrigento_one,37.42034159196622,13.608418243903415,0.67419356,,193.46773,12.529423,15.427231,8.1463175,2.4867353,0.0,7.2809135000000005,3,22.945013853333336,10.210925999999999,0.0,0.0,,,,,0
2000-04-01,agrigento_one,37.42034159196622,13.608418243903415,34.35,,213.65556,15.110042,18.542458,10.900695,3.4010932,0.0,7.641762999999999,4,25.79626039,11.435704999999999,0.0,0.0,0.0,,,,0
2000-05-01,agrigento_one,37.42034159196622,13.608418243903415,9.18387,,248.37634,20.265982,23.869436,15.632728,2.7224386,0.0,8.236708,5,22.473782312,13.201760400000001,0.0,0.0,0.0,0.0,,,0
2000-06-01,agrigento_one,37.42034159196622,13.608418243903415,3.38,,281.99637,23.37007,26.226097,17.93279,2.9451466,0.0,8.293306999999999,6,19.291485259999998,14.896478666666667,0.0,0.0,0.0,0.0,0.0,,0
2000-07-01,agrigento_one,37.42034159196622,13.608418243903415,0.0,,299.09274,26.202835,28.518076,20.180672,3.2410324,0.0,8.337404,7,10.39686126,17.871138166666665,0.0,0.0,0.0,0.0,0.0,0.0,0
2000-08-01,agrigento_one,37.42034159196622,13.608418243903415,0.0,,275.3414,26.98816,29.66754,21.025671,3.1764388,0.0,8.641869,8,7.931343926666667,20.744418666666668,0.0,0.0,0.0,0.0,0.0,0.0,0
2000-09-01,agrigento_one,37.42034159196622,13.608418243903415,52.403336,,200.32222,22.957487,25.992735,18.426111,2.4292932,0.0,7.566624000000001,9,16.552867666666668,22.482429333333332,0.0,0.0,0.0,0.0,0.0,0.0,0
2000-10-01,agrigento_one,37.42034159196622,13.608418243903415,32.26452,,139.40189,18.10243,21.825441,15.149474,2.7768774,0.0,6.675967000000002,10,16.205287666666667,22.981160666666668,0.0,0.0,0.0,0.0,0.0,0.0,0
2000-11-01,agrigento_one,37.42034159196622,13.608418243903415,30.196667,,104.12362,15.072014,18.83361,12.839264,2.7109864,0.0,5.994346,11,19.7074205,22.115499333333332,0.0,0.0,0.0,0.0,0.0,0.0,0
2000-12-01,agrigento_one,37.42034159196622,13.608418243903415,68.61291,,92.12097,12.231626,15.828412,9.98254,3.2789416,0.0,5.845872,12,30.57957216666667,20.259092,0.0,0.0,0.0,0.0,0.0,0.0,0
2001-01-01,agrigento_one,37.42034159196622,13.608418243903415,62.1871,,89.12903,11.4359665,14.941775,9.347795,2.9003613,0.0,5.59398,1,40.94408883333333,17.79794725,0.0,0.0,0.0,0.0,0.0,0.0,0
2001-02-01,agrigento_one,37.42034159196622,13.608418243903415,54.72857,,131.92262,10.443363,13.986041,7.9984527,3.0045712,0.0,5.9875883000000005,2,50.065517166666666,15.040481083333333,0.0,0.0,0.0,0.0,0.0,0.0,0
2001-03-01,agrigento_one,37.42034159196622,13.608418243903415,12.422581,,181.6344,15.123574,18.6043,10.870471,3.2655354,0.0,7.733828999999998,3,43.402058000000004,13.734828916666665,0.0,0.0,0.0,0.0,0.0,0.0,0
2001-04-01,agrigento_one,37.42034159196622,13.608418243903415,27.626667,,225.68889,13.149666,17.15568,9.973249,3.624453,0.0,7.182431000000001,4,42.6290825,12.90936825,0.0,0.0,0.0,0.0,0.0,0.0,0
2001-05-01,agrigento_one,37.42034159196622,13.608418243903415,18.396774,,235.8051,19.401625,22.990026,13.617366,2.6391485,0.0,9.37266,5,40.662433666666665,13.630970083333333,0.0,0.0,0.0,0.0,0.0,0.0,0
2001-06-01,agrigento_one,37.42034159196622,13.608418243903415,0.0,,303.4528,22.44525,25.087585,17.21282,3.0125732,0.0,7.874765,6,29.22694866666667,15.33324075,0.0,0.0,0.0,0.0,0.0,0.0,0
2001-07-01,agrigento_one,37.42034159196622,13.608418243903415,0.0,,294.6976,24.933334,28.914032,19.778223,2.9877806,0.0,9.135808999999998,7,18.862432,17.582802,0.0,0.0,0.0,0.0,0.0,0.0,0
2001-08-01,agrigento_one,37.42034159196622,13.608418243903415,0.0,,267.9691,24.71544,28.801222,21.180832,2.7568903,0.0,7.62039,8,9.741003666666666,19.9614815,0.0,0.0,0.0,0.0,0.0,0.0,0
2001-09-01,agrigento_one,37.42034159196622,13.608418243903415,1.5866668,,214.05556,22.13254,25.56025,18.656387,2.72156,0.0,6.903863000000001,9,7.935017966666667,21.1296425,0.0,0.0,0.0,0.0,0.0,0.0,0
2001-10-01,agrigento_one,37.42034159196622,13.608418243903415,0.0,,161.0121,19.111908,24.06637,17.56067,2.6471612,0.0,6.505700000000001,10,3.330573466666667,22.1233495,0.0,0.0,0.0,0.0,0.0,0.0,0
2001-11-01,agrigento_one,37.42034159196622,13.608418243903415,43.146667,,95.333336,14.570624,18.52175,12.397374,2.8799865,0.0,6.124376000000002,11,7.455555633333333,21.31818266666667,0.0,0.0,0.0,0.0,0.0,0.0,0
2001-12-01,agrigento_one,37.42034159196622,13.608418243903415,45.451614,,68.520164,9.152957,13.326129,7.0790315,2.7192,0.0,6.2470975,12,15.030824633333333,19.1028005,0.0,0.0,0.0,0.0,0.0,0.0,0
2002-01-01,agrigento_one,37.42034159196622,13.608418243903415,29.951614,,100.47849,9.189773,13.406143,6.098118,2.5657423,0.0,7.308025,1,20.0227603,16.47887366666667,0.0,0.0,0.0,0.0,0.0,0.0,0
2002-02-01,agrigento_one,37.42034159196622,13.608418243903415,20.025002,,128.37202,11.721993,14.684166,9.11991,2.9678144,0.0,5.5642559999999985,2,23.360260633333336,14.313299166666667,0.0,0.0,0.0,0.0,0.0,0.0,0
2002-03-01,agrigento_one,37.42034159196622,13.608418243903415,2.3838708,,175.01881,13.577258,17.81813,9.607528,2.9508257,0.0,8.210602,3,23.493127966666666,12.887418833333335,0.0,0.0,0.0,0.0,0.0,0.0,0
2002-04-01,agrigento_one,37.42034159196622,13.608418243903415,24.713333,,227.78334,14.511624,17.408152,10.858903,3.00388,0.0,6.549249000000001,4,27.612016800000003,12.120704833333335,0.0,0.0,0.0,0.0,0.0,0.0,0
2002-05-01,agrigento_one,37.42034159196622,13.608418243903415,29.429031,,263.68686,18.212675,21.719328,14.24387,3.206219,0.0,7.4754580000000015,5,25.325744133333334,12.727713333333334,0.0,0.0,0.0,0.0,0.0,0.0,0
2002-06-01,agrigento_one,37.42034159196622,13.608418243903415,0.37333333,,292.94308,23.16015,25.54368,17.326666,3.001853,0.0,8.217013999999999,6,17.812697355,15.062245500000001,0.0,0.0,0.0,0.0,0.0,0.0,0
2002-07-01,agrigento_one,37.42034159196622,13.608418243903415,0.5193548,,270.03226,25.301008,27.533737,20.116882,2.8928902,0.0,7.416854999999998,7,12.907320821666667,17.747451333333334,0.0,0.0,0.0,0.0,0.0,0.0,0
2002-08-01,agrigento_one,37.42034159196622,13.608418243903415,4.754839,,252.85484,24.81883,27.44071,20.002943,3.2332902,0.0,7.437767000000001,8,10.362293655,19.9302575,0.0,0.0,0.0,0.0,0.0,0.0,0
2002-09-01,agrigento_one,37.42034159196622,13.608418243903415,5.536667,,196.67082,21.35643,24.97294,17.837652,2.1979334,0.0,7.135288000000003,9,10.887759688333333,21.226786166666667,0.0,0.0,0.0,0.0,0.0,0.0,0
2002-10-01,agrigento_one,37.42034159196622,13.608418243903415,33.267742,,154.56586,18.353426,22.592339,15.387943,2.6152906,0.0,7.204395999999999,10,12.313494521666664,21.8670865,0.0,0.0,0.0,0.0,0.0,0.0,0
2002-11-01,agrigento_one,37.42034159196622,13.608418243903415,68.33667,,93.783325,15.773,18.572542,13.526874,3.2561197,0.0,5.045667999999999,11,18.798101021666664,21.460474,0.0,0.0,0.0,0.0,0.0,0.0,0
2002-12-01,agrigento_one,37.42034159196622,13.608418243903415,45.119358,,68.745964,11.722069,14.039597,9.195994,2.8895223,0.0,4.843603,12,26.2557718,19.554127166666664,0.0,0.0,0.0,0.0,0.0,0.0,0
2003-01-01,agrigento_one,37.42034159196622,13.608418243903415,71.658066,,87.73791,11.503777,13.78715,8.6036825,3.9370837,0.0,5.183467500000001,1,38.112223666666665,17.254588666666667,0.0,0.0,0.0,0.0,0.0,0.0,0
2003-02-01,agrigento_one,37.42034159196622,13.608418243903415,45.07857,,118.604164,8.170445,11.214672,5.099479,3.5460284,0.0,6.1151930000000005,2,44.8328455,14.479857833333332,0.0,0.0,0.0,0.0,0.0,0.0,0
2003-03-01,agrigento_one,37.42034159196622,13.608418243903415,22.690323,,187.5578,10.853951,14.281571,7.173561,2.8959358,0.0,7.108009999999999,3,47.69178816666666,12.729444666666668,0.0,0.0,0.0,0.0,0.0,0.0,0
2003-04-01,agrigento_one,37.42034159196622,13.608418243903415,50.856667,,222.98613,14.190457,17.185986,10.230736,3.4907465,0.0,6.9552499999999995,4,50.623275666666665,12.035616500000001,0.0,0.0,0.0,0.0,0.0,0.0,0
2003-05-01,agrigento_one,37.42034159196622,13.608418243903415,4.3935485,,274.30777,19.8843,23.325241,15.328816,2.9382453,0.0,7.996424999999999,5,39.96608875,12.720833166666667,0.0,0.0,0.0,0.0,0.0,0.0,0
2003-06-01,agrigento_one,37.42034159196622,13.608418243903415,0.0,,295.87222,24.924875,28.123833,20.044832,2.9396265,0.0,8.079001000000002,6,32.446195749999994,14.921300833333333,0.0,0.0,0.0,0.0,0.0,0.0,0
2003-07-01,agrigento_one,37.42034159196622,13.608418243903415,0.0,,309.19894,27.125631,30.374407,22.777578,3.1504645,0.0,7.596829000000003,7,20.50318475,17.524943166666667,0.0,0.0,0.0,0.0,0.0,0.0,0
2003-08-01,agrigento_one,37.42034159196622,13.608418243903415,6.103226,,264.53897,27.23059,30.919489,23.100845,2.9621289,0.0,7.818643999999999,8,14.007294083333333,20.701634,0.0,0.0,0.0,0.0,0.0,0.0,0
2003-09-01,agrigento_one,37.42034159196622,13.608418243903415,66.23,,196.6375,22.668015,26.038084,18.72954,2.9576666,0.0,7.308544000000001,9,21.263906916666667,22.670644666666664,0.0,0.0,0.0,0.0,0.0,0.0,0
2003-10-01,agrigento_one,37.42034159196622,13.608418243903415,68.21936,,130.58333,20.41102,23.060995,16.852768,3.3515098,0.0,6.208226999999997,10,24.157689083333334,23.707405166666664,0.0,0.0,0.0,0.0,0.0,0.0,0
2003-11-01,agrigento_one,37.42034159196622,13.608418243903415,78.43667,,105.00695,16.67893,19.821486,13.274193,3.1307197,0.0,6.547293,11,36.498209333333335,23.173176833333333,0.0,0.0,0.0,0.0,0.0,0.0,0
2003-12-01,agrigento_one,37.42034159196622,13.608418243903415,97.841934,,77.32795,11.736855,14.811801,9.171115,3.4100776,0.0,5.6406860000000005,12,52.80519833333333,20.9751735,0.0,0.0,0.0,0.0,0.0,0.0,0
2004-01-01,agrigento_one,37.42034159196622,13.608418243903415,22.809679,70.04769,84.52419,9.314166,13.17484,7.1157126,3.7481806,0.0,6.0591273999999995,1,56.6068115,18.006596,0.0,0.0,0.0,0.0,0.0,0.0,0
2004-02-01,agrigento_one,37.42034159196622,13.608418243903415,6.27931,69.72606,123.03161,10.522744,14.774368,7.727342,3.233724,0.0,7.047026000000001,2,56.63615883333333,15.221955000000001,0.0,0.0,0.0,0.0,0.0,0.0,0
2004-03-01,agrigento_one,37.42034159196622,13.608418243903415,44.558067,72.38737,159.71909,11.400993,14.624637,8.994086,3.3763094,0.0,5.6305510000000005,3,53.02417,13.344118,0.0,0.0,0.0,0.0,0.0,0.0,0
2004-04-01,agrigento_one,37.42034159196622,13.608418243903415,26.436665,76.15342,194.84444,13.266513,17.340958,11.070348,3.98388,0.0,6.270610000000001,4,46.0603875,12.153366833333335,0.0,0.0,0.0,0.0,0.0,0.0,0
2004-05-01,agrigento_one,37.42034159196622,13.608418243903415,6.0580645,74.19429,262.5336,15.560577,19.778131,12.789865,3.367716,0.0,6.988265999999998,5,33.997286583333334,11.966974666666665,0.0,0.0,0.0,0.0,0.0,0.0,0
2004-06-01,agrigento_one,37.42034159196622,13.608418243903415,7.463333,69.8926,288.85693,21.551569,25.675125,16.84318,3.3674264,0.0,8.831945000000001,6,18.934186416666666,13.602760333333334,0.0,0.0,0.0,0.0,0.0,0.0,0
2004-07-01,agrigento_one,37.42034159196622,13.608418243903415,0.0,65.83027,305.57394,23.761236,28.791437,20.37246,3.0975611,0.0,8.418976999999998,7,15.13257325,16.010605333333334,0.0,0.0,0.0,0.0,0.0,0.0,0
2004-08-01,agrigento_one,37.42034159196622,13.608418243903415,0.0,71.732574,278.72043,25.18836,29.850311,21.469786,3.2068903,0.0,8.380525000000002,8,14.086021583333334,18.454874666666665,0.0,0.0,0.0,0.0,0.0,0.0,0
2004-09-01,agrigento_one,37.42034159196622,13.608418243903415,43.243332,72.22181,199.70695,23.181486,26.147306,18.372597,2.6081197,0.0,7.774709000000001,9,13.866899083333335,20.418290166666665,0.0,0.0,0.0,0.0,0.0,0.0,0
2004-10-01,agrigento_one,37.42034159196622,13.608418243903415,22.732258,79.68022,155.2715,21.60235,24.688765,17.262148,3.08071,0.0,7.426617,10,13.249497916666668,21.807596333333336,0.0,0.0,0.0,0.0,0.0,0.0,0
