time,area_name,lat,lon,precipitation,humidity,surface_pressure,temp_mean,temp_max,temp_min,wind_speed,cases,temp_range,month,rolling_precipitation,temp_mean_6m,outbreak_lag_1,outbreak_lag_2,outbreak_lag_3,outbreak_lag_4,outbreak_lag_5,outbreak_lag_6,outbreak
2000-01-01,zurich,47.4098836380966,8.644888285126292,22.635483,85.83799,46.856453,-0.13283874,2.1851935,-2.2749677,2.6853065,0.0,4.4601612,1,22.635483,-0.13283874,,,,,,,0
2000-02-01,zurich,47.4098836380966,8.644888285126292,84.84828,80.385445,73.22931,3.8464139,7.3049316,0.8503965,3.2196205,0.0,6.454535099999999,2,53.741881500000005,1.85678758,0.0,,,,,,0
2000-03-01,zurich,47.4098836380966,8.644888285126292,47.129032,73.80498,117.4129,5.9069357,10.013822,2.2918549,3.1115003,0.0,7.721967099999999,3,51.537598333333335,3.206836953333333,0.0,0.0,,,,,0
2000-04-01,zurich,47.4098836380966,8.644888285126292,36.703335,69.25573,176.92667,10.22955,15.5171995,5.3010664,2.5595002,0.0,10.2161331,4,47.8290325,4.962515215,0.0,0.0,0.0,,,,0
2000-05-01,zurich,47.4098836380966,8.644888285126292,62.56774,71.95631,228.1355,15.165016,20.757114,10.246806,2.3761451,0.0,10.510308000000002,5,50.776774,7.003015372,0.0,0.0,0.0,0.0,,,0
2000-06-01,zurich,47.4098836380966,8.644888285126292,52.660004,68.11239,265.09,17.978165,23.668034,12.5644,2.1323333,0.0,11.103634,6,51.09064566666667,8.832206976666667,0.0,0.0,0.0,0.0,0.0,,0
2000-07-01,zurich,47.4098836380966,8.644888285126292,124.40645,78.28922,211.66772,15.922081,20.62408,12.031387,2.6241612,0.0,8.592692999999999,7,68.0524735,11.508026933333333,0.0,0.0,0.0,0.0,0.0,0.0,0
2000-08-01,zurich,47.4098836380966,8.644888285126292,88.758064,77.165726,211.21933,18.95437,24.394049,14.356613,1.8480324,0.0,10.037436,8,68.70410416666667,14.026019616666666,0.0,0.0,0.0,0.0,0.0,0.0,0
2000-09-01,zurich,47.4098836380966,8.644888285126292,78.34667,81.04671,153.465,14.934267,19.956167,10.935249,2.2133832,0.0,9.020918,9,73.90704383333333,15.530574833333334,0.0,0.0,0.0,0.0,0.0,0.0,0
2000-10-01,zurich,47.4098836380966,8.644888285126292,43.367744,86.640854,67.91129,10.251855,13.277789,7.739354,2.1195483,0.0,5.538435000000001,10,75.01777866666667,15.534292333333333,0.0,0.0,0.0,0.0,0.0,0.0,0
2000-11-01,zurich,47.4098836380966,8.644888285126292,54.826668,83.080956,52.90333,5.817233,8.992649,3.1882331,2.3613,0.0,5.8044159,11,73.72760000000001,13.976328500000001,0.0,0.0,0.0,0.0,0.0,0.0,0
2000-12-01,zurich,47.4098836380966,8.644888285126292,18.906452,83.73681,35.575806,3.6255646,6.1688223,1.1980968,2.4668384,0.0,4.9707255,12,68.102008,11.584228433333335,0.0,0.0,0.0,0.0,0.0,0.0,0
2001-01-01,zurich,47.4098836380966,8.644888285126292,68.993546,83.18677,45.467743,1.4579353,4.2719193,-0.9767581,2.3030322,0.0,5.2486774,1,58.866524,9.173537483333334,0.0,0.0,0.0,0.0,0.0,0.0,0
2001-02-01,zurich,47.4098836380966,8.644888285126292,36.51071,73.9608,77.70536,3.170857,7.036518,-0.18816073,2.9603393,0.0,7.22467873,2,50.15863166666667,6.542951983333334,0.0,0.0,0.0,0.0,0.0,0.0,0
2001-03-01,zurich,47.4098836380966,8.644888285126292,136.9484,82.51429,93.32097,6.784097,10.550177,3.9136453,3.427258,0.0,6.636531699999999,3,59.92558666666667,5.184590316666667,0.0,0.0,0.0,0.0,0.0,0.0,0
2001-04-01,zurich,47.4098836380966,8.644888285126292,81.33333,76.593704,155.035,6.8830657,11.3803,3.2803833,2.77275,0.0,8.0999167,4,66.25318433333332,4.623125433333334,0.0,0.0,0.0,0.0,0.0,0.0,0
2001-05-01,zurich,47.4098836380966,8.644888285126292,63.996773,71.281006,241.11935,15.505467,20.952047,10.529274,2.528145,0.0,10.422773000000001,5,67.78153516666667,6.237831100000001,0.0,0.0,0.0,0.0,0.0,0.0,0
2001-06-01,zurich,47.4098836380966,8.644888285126292,110.686676,73.95842,235.82169,15.103915,20.228384,10.462199,2.7347999,0.0,9.766184999999998,6,83.07823916666666,8.1508895,0.0,0.0,0.0,0.0,0.0,0.0,0
2001-07-01,zurich,47.4098836380966,8.644888285126292,78.670975,72.90855,247.45161,18.515871,24.047241,13.550387,2.8662097,0.0,10.496853999999999,7,84.69114400000001,10.993878783333335,0.0,0.0,0.0,0.0,0.0,0.0,0
2001-08-01,zurich,47.4098836380966,8.644888285126292,67.98065,76.1776,218.15483,18.995806,24.43134,14.472339,2.725758,0.0,9.959000999999999,8,89.936134,13.631370283333334,0.0,0.0,0.0,0.0,0.0,0.0,0
2001-09-01,zurich,47.4098836380966,8.644888285126292,101.47667,84.035866,113.56667,11.483533,15.350565,8.656199,3.5102165,0.0,6.694365999999999,9,84.024179,14.414609616666667,0.0,0.0,0.0,0.0,0.0,0.0,0
2001-10-01,zurich,47.4098836380966,8.644888285126292,45.25161,85.29924,106.296776,12.850049,17.499048,9.433774,2.4329517,0.0,8.065273999999999,10,78.010559,15.409106833333334,0.0,0.0,0.0,0.0,0.0,0.0,0
2001-11-01,zurich,47.4098836380966,8.644888285126292,62.85,85.219864,51.415,2.7361832,5.273783,0.42104998,3.7423,0.0,4.85273302,11,77.81943016666666,13.280892866666667,0.0,0.0,0.0,0.0,0.0,0.0,0
2001-12-01,zurich,47.4098836380966,8.644888285126292,35.938713,81.70639,39.853226,-0.30885482,2.1165645,-3.036,4.825016,0.0,5.1525645,12,65.36143633333334,10.712097896666668,0.0,0.0,0.0,0.0,0.0,0.0,0
2002-01-01,zurich,47.4098836380966,8.644888285126292,16.941936,83.403206,52.70645,0.2820806,3.366726,-2.4481936,3.2540162,0.0,5.8149196,1,55.07326316666667,7.67313283,0.0,0.0,0.0,0.0,0.0,0.0,0
