time,area_name,lat,lon,rr,hu,qq,tg,tx,tn,fg,outbreak,cases
2003-05-01,France,46.19159293,2.189861097,12480.723,74.64835,217.28088,14.084109,19.57706,8.923993,2.9413648,0,0.0
2003-06-01,France,46.19159293,2.189861097,9045.447,70.928535,263.46005,20.698387,27.11389,14.773178,2.540978,0,0.0
2003-07-01,France,46.19159293,2.189861097,9895.383,67.06465,254.17322,20.2435,26.579813,14.162996,2.7003655,0,0.0
2003-08-01,France,46.19159293,2.189861097,7641.739,62.24784,230.8975,22.931364,30.37534,16.136301,2.2920306,0,0.0
2003-09-01,France,46.19159293,2.189861097,10893.137,71.190056,171.04086,15.7921915,22.361729,10.08344,2.480922,0,0.0
2003-10-01,France,46.19159293,2.189861097,23268.367,82.67774,92.56015,9.504307,14.061622,5.8240323,2.9868913,0,0.0
2003-11-01,France,46.19159293,2.189861097,17572.008,86.37382,56.59178,8.221125,12.305907,4.823495,2.8193712,0,0.0
2003-12-01,France,46.19159293,2.189861097,17235.549,85.25959,40.982258,4.4601517,7.878965,1.5921161,3.2937217,0,0.0
2004-01-01,France,46.19159293,2.189861097,27026.125,86.43793,40.85293,3.9779375,7.0727644,1.1728046,3.7962823,0,0.0
2004-02-01,France,46.19159293,2.189861097,6425.2373,79.33215,87.78436,4.17493,8.79639,0.5460583,3.0715187,0,0.0
2004-03-01,France,46.19159293,2.189861097,10530.568,76.54251,132.64232,5.842721,10.809994,1.5899113,3.3350506,0,0.0
2004-04-01,France,46.19159293,2.189861097,16504.48,76.93003,173.86655,9.329541,14.246824,4.8811903,3.369799,0,0.0
2004-05-01,France,46.19159293,2.189861097,11589.381,73.793205,237.39407,12.647339,18.358343,7.1160245,2.8914268,0,0.0
2004-06-01,France,46.19159293,2.189861097,5919.9463,69.55102,261.06247,17.545288,23.555061,11.645529,2.9469926,0,0.0
2004-07-01,France,46.19159293,2.189861097,11308.475,70.52416,238.13638,18.431862,24.510696,12.850019,2.804659,0,0.0
2004-08-01,France,46.19159293,2.189861097,23654.889,76.06933,194.96184,18.91108,24.587402,14.289799,2.8598852,0,0.0
2004-09-01,France,46.19159293,2.189861097,6237.1235,75.67242,168.1229,16.27374,22.094042,11.27083,2.7603989,0,0.0
2004-10-01,France,46.19159293,2.189861097,24736.295,83.73483,88.97309,12.63698,17.12268,9.118321,3.0500605,0,0.0
2004-11-01,France,46.19159293,2.189861097,8431.098,86.73782,52.78771,6.3568277,9.887715,3.4687731,2.521585,0,0.0
2004-12-01,France,46.19159293,2.189861097,13521.671,87.41697,37.88697,3.422016,6.6572375,0.69374174,2.8830295,0,0.0
2005-01-01,France,46.19159293,2.189861097,9542.087,83.71762,52.08247,3.7176425,7.3190737,0.68406326,3.50569,0,0.0
2005-02-01,France,46.19159293,2.189861097,8563.707,80.85054,81.33493,1.4779078,5.230179,-1.4815583,3.4186654,0,0.0
2005-03-01,France,46.19159293,2.189861097,8041.5737,77.00157,134.38586,6.573645,11.869943,1.996097,2.8328893,0,0.0
2005-04-01,France,46.19159293,2.189861097,18175.043,76.984024,172.17767,9.918102,14.964585,5.3463664,3.2057145,0,0.0
2005-05-01,France,46.19159293,2.189861097,11959.442,72.913635,233.05789,13.840636,19.449604,8.612109,2.94834,0,0.0
2005-06-01,France,46.19159293,2.189861097,8486.517,69.803406,269.0204,18.75183,25.121407,12.584786,2.7033951,0,0.0
2005-07-01,France,46.19159293,2.189861097,11224.394,70.64658,239.05962,19.342516,25.307112,13.883093,2.936481,0,0.0
2005-08-01,France,46.19159293,2.189861097,8610.122,69.89014,220.21396,17.768808,24.024021,11.936509,2.7873938,0,0.0
2005-09-01,France,46.19159293,2.189861097,14151.568,77.95164,156.75255,15.999539,21.879457,11.192787,2.3171415,0,0.0
2005-10-01,France,46.19159293,2.189861097,14368.4795,81.70393,98.10405,13.966778,18.846697,10.203695,2.9135308,0,0.0
2005-11-01,France,46.19159293,2.189861097,13644.161,85.06186,61.999016,5.766477,9.799393,2.611662,2.782628,0,0.0
2005-12-01,France,46.19159293,2.189861097,13858.745,85.833626,40.859962,1.9541464,5.304352,-0.95256877,3.0333362,0,0.0
2006-01-01,France,46.19159293,2.189861097,10101.732,84.95401,51.025955,2.1596217,5.6640525,-0.5545931,2.722291,0,0.0
2006-02-01,France,46.19159293,2.189861097,13347.775,83.66915,71.73912,2.3965344,6.0800953,-0.55834603,3.1140084,0,0.0
2006-03-01,France,46.19159293,2.189861097,23365.12,78.92335,121.092445,6.063409,10.507553,2.3707666,3.9200394,0,0.0
2006-04-01,France,46.19159293,2.189861097,8299.927,74.221344,189.9764,9.800148,15.172958,4.939112,3.0355668,0,0.0
2006-05-01,France,46.19159293,2.189861097,15372.387,76.33952,210.18275,13.748297,19.08512,9.005458,3.2196012,0,0.0
2006-06-01,France,46.19159293,2.189861097,7173.8774,67.16356,275.5828,18.295435,24.662323,11.880587,2.643964,0,0.0
2006-07-01,France,46.19159293,2.189861097,10592.399,66.98058,263.8047,22.573538,29.386578,16.254904,2.442209,0,0.0
2006-08-01,France,46.19159293,2.189861097,18624.414,75.9994,192.87823,16.67213,22.049904,12.260035,3.112824,0,0.0
2006-09-01,France,46.19159293,2.189861097,19265.148,78.681755,154.9465,17.817245,23.516666,13.224472,2.6235113,1,2.0
2006-10-01,France,46.19159293,2.189861097,16972.01,83.329865,96.402176,14.306583,18.989536,10.669544,2.9870281,1,2.0
2006-11-01,France,46.19159293,2.189861097,14467.867,83.622246,62.593105,8.930373,13.3777895,5.2661767,3.180701,1,4.0
2006-12-01,France,46.19159293,2.189861097,14258.506,85.02402,42.693222,4.5168314,8.295875,1.4487135,3.0200078,0,0.0
2007-01-01,France,46.19159293,2.189861097,12033.873,85.83833,46.606884,5.9340034,9.093711,3.1142695,3.6578686,0,0.0
2007-02-01,France,46.19159293,2.189861097,21794.197,83.23378,74.70124,6.8574023,10.929738,3.5058887,3.6677566,1,1.0
2007-03-01,France,46.19159293,2.189861097,15941.832,79.08326,129.05357,6.8166585,11.687752,2.690499,3.4259434,1,6.0
2007-04-01,France,46.19159293,2.189861097,5930.3335,71.387596,219.51236,13.242427,19.952856,6.9944787,2.4957113,1,12.0
2007-05-01,France,46.19159293,2.189861097,23652.975,78.77208,197.03401,14.133937,19.189209,9.931319,3.4418314,1,23.0
2007-06-01,France,46.19159293,2.189861097,20123.885,78.997765,221.73582,16.952068,22.294285,12.409423,2.8686364,1,35.0
2007-07-01,France,46.19159293,2.189861097,17855.064,74.416435,229.60732,17.645987,23.03862,12.9242325,3.1920254,0,0.0
2007-08-01,France,46.19159293,2.189861097,17600.287,77.029686,194.93591,17.3641,22.841362,12.570354,2.7741942,1,2.0
2007-09-01,France,46.19159293,2.189861097,9423.536,77.59719,168.47852,14.17026,20.171612,9.061592,2.5862057,1,175.0
2007-10-01,France,46.19159293,2.189861097,6947.29,82.71711,105.78691,10.708155,15.899837,6.7437124,2.3463407,1,383.0
2007-11-01,France,46.19159293,2.189861097,11688.823,83.3901,59.960785,5.685635,9.742627,2.2433026,2.9280288,1,424.0
2007-12-01,France,46.19159293,2.189861097,14806.514,83.722786,47.44204,3.430484,7.264547,0.46062705,3.2900012,1,472.0
2008-01-01,France,46.19159293,2.189861097,18422.238,83.88957,50.12442,5.607716,9.445373,2.4156814,3.4190617,1,480.0
2008-02-01,France,46.19159293,2.189861097,8345.169,78.836525,96.633644,5.9327955,11.433506,1.503119,2.8930678,1,492.0
2008-03-01,France,46.19159293,2.189861097,20670.814,79.38771,115.76553,6.1871257,10.252397,2.852746,4.3453918,1,493.0
2008-04-01,France,46.19159293,2.189861097,20392.527,77.391365,173.66133,8.938611,13.961495,4.6182013,3.2412746,1,503.0
2008-05-01,France,46.19159293,2.189861097,22073.486,75.439735,215.14514,14.808759,20.43155,9.668454,2.486229,1,508.0
2008-06-01,France,46.19159293,2.189861097,12990.808,76.96131,235.90977,16.659954,22.001402,11.753648,2.4954464,1,9.0
2008-07-01,France,46.19159293,2.189861097,11945.339,71.79098,246.75824,18.368479,24.473322,12.65896,2.6633682,1,9.0
2008-08-01,France,46.19159293,2.189861097,14150.774,76.162,198.7575,17.984015,23.663145,13.148999,2.733035,1,9.0
2008-09-01,France,46.19159293,2.189861097,13805.583,77.92612,157.92215,13.768172,19.596102,8.943206,2.7338133,1,9.0
2008-10-01,France,46.19159293,2.189861097,19089.818,83.86029,94.919136,10.689637,15.729115,6.7519684,2.5422351,1,9.0
2008-11-01,France,46.19159293,2.189861097,20073.111,87.363884,48.120125,6.676542,9.932257,4.012133,3.0400224,1,9.0
2008-12-01,France,46.19159293,2.189861097,15017.089,86.746414,38.738495,2.8211591,5.905421,0.24501865,2.9239998,1,9.0
2009-01-01,France,46.19159293,2.189861097,15283.348,84.569016,52.461693,1.3879675,5.4193873,-1.7759521,2.9690607,1,9.0
2009-02-01,France,46.19159293,2.189861097,11482.668,81.41667,81.87067,3.405742,7.6050143,-0.13879271,2.9896462,1,9.0
2009-03-01,France,46.19159293,2.189861097,9291.74,73.7249,144.94893,6.6544166,11.863818,1.9848005,3.3903453,1,9.0
2009-04-01,France,46.19159293,2.189861097,18565.723,78.217224,174.61421,10.568433,15.820444,5.9593806,2.818399,0,0.0
2009-05-01,France,46.19159293,2.189861097,11173.038,75.44685,226.42203,14.83197,20.455034,9.601971,2.8368526,0,0.0
2009-06-01,France,46.19159293,2.189861097,14015.539,72.79433,259.89792,17.20587,23.07246,11.461435,2.7213545,0,0.0
2009-07-01,France,46.19159293,2.189861097,12123.778,70.687256,246.45528,19.020712,25.147491,13.510288,2.8712096,0,0.0
2009-08-01,France,46.19159293,2.189861097,7691.8516,69.118484,227.29083,19.92726,26.77467,13.757952,2.3474195,0,0.0
2009-09-01,France,46.19159293,2.189861097,8496.257,76.0809,162.18596,15.926344,22.17571,10.873178,2.580527,0,0.0
2009-10-01,France,46.19159293,2.189861097,11687.49,80.14199,103.913315,11.620355,17.08807,7.2818007,2.5858665,0,0.0
2009-11-01,France,46.19159293,2.189861097,26368.344,84.6767,51.043293,9.211032,12.735393,6.2347426,3.812589,0,0.0
2009-12-01,France,46.19159293,2.189861097,20388.773,86.106445,36.062862,3.745431,6.9989815,0.740517,3.2304962,0,0.0
2010-01-01,France,46.19159293,2.189861097,12539.306,87.17336,44.49954,0.5933554,3.7221541,-1.9916561,2.7438037,0,0.0
2010-02-01,France,46.19159293,2.189861097,18330.67,82.6076,74.34466,3.04307,6.731894,-0.07655711,3.6954968,0,0.0
2010-03-01,France,46.19159293,2.189861097,12619.938,72.87057,136.1439,6.0537376,10.965891,1.9521986,3.7223134,0,0.0
2010-04-01,France,46.19159293,2.189861097,6067.68,70.23602,211.44313,10.492174,16.555624,4.7386994,2.9438403,0,0.0
2010-05-01,France,46.19159293,2.189861097,16053.375,75.95514,200.6876,11.919707,16.884733,7.3174157,3.0030506,0,0.0
2010-06-01,France,46.19159293,2.189861097,15908.987,75.43897,238.96634,16.921059,22.477375,11.645665,2.6615624,0,0.0
2010-07-01,France,46.19159293,2.189861097,8630.794,69.56313,254.77998,20.26835,26.585617,14.352633,2.500635,0,0.0
2010-08-01,France,46.19159293,2.189861097,13761.319,73.52674,204.89731,17.977188,23.817982,12.873879,2.7211607,0,0.0
2010-09-01,France,46.19159293,2.189861097,14413.818,76.367905,166.44046,14.589464,20.653606,9.45438,2.367764,0,0.0
2010-10-01,France,46.19159293,2.189861097,17341.477,80.6094,101.44861,10.695649,15.632338,6.7262244,3.0008008,0,0.0
2010-11-01,France,46.19159293,2.189861097,23373.54,88.23186,46.981594,6.403931,9.533833,3.8374069,3.05875,0,0.0
2010-12-01,France,46.19159293,2.189861097,17638.842,85.79835,38.180206,1.1873109,4.362469,-1.7682282,3.0116546,0,0.0
2011-01-01,France,46.19159293,2.189861097,9407.056,85.1727,48.208054,3.4533927,6.8345103,0.6763584,3.0823286,0,0.0
2011-02-01,France,46.19159293,2.189861097,9532.986,83.71534,74.32594,5.2958946,9.615405,1.8985496,2.7071013,0,0.0
2011-03-01,France,46.19159293,2.189861097,9622.543,75.369934,137.69727,7.747795,13.080845,3.1177328,3.052587,0,0.0
2011-04-01,France,46.19159293,2.189861097,3924.9233,68.23521,223.06206,12.9426365,19.558222,6.7587414,2.636691,0,0.0
2011-05-01,France,46.19159293,2.189861097,6451.6616,66.56528,259.12808,15.195666,21.814434,8.796824,2.6530998,0,0.0
2011-06-01,France,46.19159293,2.189861097,13722.616,72.161736,230.14476,16.711315,22.37895,11.478872,2.9018388,0,0.0
2011-07-01,France,46.19159293,2.189861097,17948.447,71.966385,223.70164,16.964762,22.490788,11.8627825,2.892064,0,0.0
2011-08-01,France,46.19159293,2.189861097,15462.274,74.53045,211.41061,18.814577,24.82809,13.577861,2.5007489,0,0.0
2011-09-01,France,46.19159293,2.189861097,8836.84,77.118065,166.68053,17.100237,23.283348,11.99278,2.4648068,0,0.0
2011-10-01,France,46.19159293,2.189861097,10017.478,79.84105,108.85181,12.289838,17.93778,7.8402386,2.5790088,0,0.0
2011-11-01,France,46.19159293,2.189861097,13698.647,85.96805,57.974686,9.245335,13.547684,6.048681,2.4908915,0,0.0
2011-12-01,France,46.19159293,2.189861097,29377.055,86.22542,37.185246,6.271757,9.487963,3.294138,3.823591,0,0.0
2012-01-01,France,46.19159293,2.189861097,11897.265,85.54785,46.006184,4.670483,7.9106197,1.9878882,3.1522055,0,0.0
2012-02-01,France,46.19159293,2.189861097,2587.5068,75.53934,97.704575,0.013005842,4.526366,-3.876656,2.9459617,0,0.0
2012-03-01,France,46.19159293,2.189861097,5542.552,71.24941,159.33682,8.960835,15.192497,3.3773983,2.7829142,0,0.0
2012-04-01,France,46.19159293,2.189861097,26272.527,77.53238,158.86575,8.552998,13.329759,4.574962,3.6989489,0,0.0
2012-05-01,France,46.19159293,2.189861097,15774.865,75.31803,226.68694,14.20024,19.721107,9.082308,2.8698661,0,0.0
2012-06-01,France,46.19159293,2.189861097,17688.088,76.154594,229.18793,17.00358,22.311052,12.34615,2.9325716,0,0.0
2012-07-01,France,46.19159293,2.189861097,13227.993,71.87219,240.77222,17.962955,23.777397,12.637728,2.7325244,0,0.0
2012-08-01,France,46.19159293,2.189861097,8193.731,68.536606,224.34804,19.940601,26.60772,14.087941,2.63211,0,0.0
2012-09-01,France,46.19159293,2.189861097,13128.736,74.54966,159.55946,15.246048,21.370537,10.056915,2.6519437,0,0.0
2012-10-01,France,46.19159293,2.189861097,22903.52,83.18991,90.602776,12.073125,16.53543,8.499124,2.854742,0,0.0
2012-11-01,France,46.19159293,2.189861097,18101.273,86.29312,53.305294,7.379368,11.160725,4.399546,2.7874029,0,0.0
2012-12-01,France,46.19159293,2.189861097,24092.727,85.265335,39.023727,5.235873,8.49228,2.3707366,3.667278,0,0.0
2013-01-01,France,46.19159293,2.189861097,16612.965,86.970955,41.42517,3.153629,6.111126,0.5149052,2.9291973,0,0.0
2013-02-01,France,46.19159293,2.189861097,14460.648,82.59721,78.57361,1.8228713,5.5169263,-1.1494465,3.3721516,0,0.0
2013-03-01,France,46.19159293,2.189861097,16993.854,78.539925,117.28939,5.2280574,9.596732,1.7595714,3.2817695,0,0.0
2013-04-01,France,46.19159293,2.189861097,17033.172,74.00687,171.78322,9.314972,14.224924,4.751603,3.2456105,0,0.0
2013-05-01,France,46.19159293,2.189861097,25185.332,79.797165,184.11102,10.746176,15.371831,6.818101,2.9884322,0,0.0
2013-06-01,France,46.19159293,2.189861097,13607.523,76.14072,232.76193,15.718608,21.051922,10.906609,2.9620898,0,0.0
2013-07-01,France,46.19159293,2.189861097,12115.055,70.86972,267.06625,20.85123,27.303108,14.840395,2.5432262,0,0.0
2013-08-01,France,46.19159293,2.189861097,8527.597,70.8719,229.2955,18.762863,25.160324,12.952064,2.3825798,0,0.0
2013-09-01,France,46.19159293,2.189861097,14980.7705,78.19013,154.94858,15.8522,21.51687,11.166894,2.5020223,0,0.0
2013-10-01,France,46.19159293,2.189861097,20473.36,84.10986,90.05784,13.36763,17.79209,9.990396,2.8821542,0,0.0
2013-11-01,France,46.19159293,2.189861097,25217.607,85.471054,47.40396,6.2179112,9.314185,3.5430944,3.3791578,0,0.0
2013-12-01,France,46.19159293,2.189861097,15081.005,82.67661,48.543705,4.831497,9.213728,1.3464595,3.020418,0,0.0
2014-01-01,France,46.19159293,2.189861097,23795.531,86.36629,43.41464,6.0097437,9.260037,3.267491,3.393208,0,0.0
2014-02-01,France,46.19159293,2.189861097,24906.857,81.77748,74.94766,6.0745773,9.915355,2.867903,4.101634,0,0.0
2014-03-01,France,46.19159293,2.189861097,8697.658,73.17535,152.70573,8.052061,14.031836,2.8956604,2.8261757,0,0.0
2014-04-01,France,46.19159293,2.189861097,10721.084,73.533035,189.6113,11.23095,16.882938,6.143795,2.760494,0,0.0
2014-05-01,France,46.19159293,2.189861097,16118.797,74.88279,220.7749,12.711933,18.133204,7.8812475,3.243833,0,0.0
2014-06-01,France,46.19159293,2.189861097,10977.227,69.00934,266.938,17.771189,23.857761,11.914141,2.7457814,0,0.0
2014-07-01,France,46.19159293,2.189861097,23169.531,76.704735,216.20561,18.648973,24.136147,13.89369,2.6409965,0,0.0
2014-08-01,France,46.19159293,2.189861097,19112.666,77.66111,200.3775,16.964075,22.382763,12.420728,2.4497747,0,0.0
2014-09-01,France,46.19159293,2.189861097,8163.3037,77.23076,175.93874,16.732119,23.077024,11.441886,2.1539547,0,0.0
2014-10-01,France,46.19159293,2.189861097,14725.344,82.850975,104.53906,13.814709,19.21796,9.746701,2.3683345,0,0.0
2014-11-01,France,46.19159293,2.189861097,25994.914,86.78142,52.71917,9.536773,13.283013,6.640599,2.6817617,0,0.0
2014-12-01,France,46.19159293,2.189861097,12691.622,86.200905,34.42083,4.626212,7.565289,2.1220033,3.0508065,0,0.0
2015-01-01,France,46.19159293,2.189861097,16935.627,84.920906,45.31175,3.9423814,7.436341,0.8859916,3.263564,0,0.0
2015-02-01,France,46.19159293,2.189861097,15307.115,81.85601,80.75671,2.956327,7.0105042,-0.32040036,3.3105721,0,0.0
2015-03-01,France,46.19159293,2.189861097,10405.339,77.54456,125.07696,7.273606,12.176503,3.1287403,3.277012,0,0.0
2015-04-01,France,46.19159293,2.189861097,13004.077,69.03817,203.40341,11.1425705,17.073257,5.5145416,2.8896608,0,0.0
2015-05-01,France,46.19159293,2.189861097,10567.181,73.92065,224.12654,13.844387,19.32772,8.67542,3.034367,0,0.0
2015-06-01,France,46.19159293,2.189861097,10783.957,69.02854,272.79706,18.162294,24.40569,12.02909,2.7160954,0,0.0
2015-07-01,France,46.19159293,2.189861097,6585.6323,64.34488,255.15979,20.9361,27.548313,14.846005,2.900906,0,0.0
2015-08-01,France,46.19159293,2.189861097,18275.281,70.397095,211.12119,19.678452,25.976484,13.991855,2.534918,0,0.0
2015-09-01,France,46.19159293,2.189861097,16309.19,76.21995,161.98428,14.121481,19.713451,9.523043,2.8143141,1,33.0
2015-10-01,France,46.19159293,2.189861097,11728.841,83.13979,96.27471,10.730634,15.553511,6.8842983,2.410479,1,124.0
2015-11-01,France,46.19159293,2.189861097,14117.0205,83.35477,62.086468,9.611138,13.848716,6.0553956,3.1183076,1,155.0
2015-12-01,France,46.19159293,2.189861097,4626.3804,83.924515,47.93007,8.111034,12.3475485,4.7345295,2.7261503,1,88.0
2016-01-01,France,46.19159293,2.189861097,23570.695,86.16806,44.86704,5.3368816,8.73863,2.4966815,3.3396053,1,78.0
2016-02-01,France,46.19159293,2.189861097,22282.012,82.413864,72.5048,5.511653,9.121754,2.53286,3.921096,1,69.0
2016-03-01,France,46.19159293,2.189861097,16150.969,77.793655,127.19446,6.0554533,10.697755,2.0098147,3.5131657,1,132.0
2016-04-01,France,46.19159293,2.189861097,16143.566,76.041756,172.74422,9.145375,14.268229,4.704078,3.0431852,1,182.0
2016-05-01,France,46.19159293,2.189861097,23770.088,75.757355,203.11575,13.1981125,18.454727,8.361671,3.0023947,1,186.0
2016-06-01,France,46.19159293,2.189861097,17728.434,80.131676,207.84448,16.688133,21.666935,12.493508,2.602309,1,196.0
2016-07-01,France,46.19159293,2.189861097,6505.3516,70.94607,245.8503,19.461027,25.55816,13.7265415,2.4944305,1,197.0
2016-08-01,France,46.19159293,2.189861097,4932.626,67.88147,232.91913,19.745869,26.63839,13.387275,2.443545,1,202.0
2016-09-01,France,46.19159293,2.189861097,10266.597,73.18342,162.11209,17.5465,23.958418,12.203208,2.2286422,1,210.0
2016-10-01,France,46.19159293,2.189861097,11636.158,81.639496,102.51231,10.629245,15.950708,6.453625,2.2998013,1,395.0
2016-11-01,France,46.19159293,2.189861097,22231.564,85.086555,54.1388,7.1766953,10.903577,4.159313,3.0092251,1,860.0
2016-12-01,France,46.19159293,2.189861097,3504.4163,84.302185,50.236732,4.22869,8.973456,0.78137916,2.0075095,1,1628.0
2017-01-01,France,46.19159293,2.189861097,8832.255,81.90504,53.98058,1.2615423,5.140872,-1.9431195,2.7878122,1,2148.0
2017-02-01,France,46.19159293,2.189861097,14965.99,81.846535,77.97665,6.4318023,10.75159,2.975691,3.4148803,1,2508.0
2017-03-01,France,46.19159293,2.189861097,16095.877,77.479774,131.34544,9.285895,14.388567,4.8746405,3.260748,1,2785.0
2017-04-01,France,46.19159293,2.189861097,6802.0464,68.40753,217.66377,9.665491,15.969857,3.6439939,2.8148115,1,2969.0
2017-05-01,France,46.19159293,2.189861097,15075.326,73.87834,233.73459,14.901792,20.771654,9.384809,2.7045548,1,3043.0
2017-06-01,France,46.19159293,2.189861097,14343.203,70.264015,263.62485,19.36089,25.584719,13.534344,2.7207468,1,83.0
2017-07-01,France,46.19159293,2.189861097,10649.165,71.11122,227.60362,19.758152,25.538187,14.572902,2.8629425,1,107.0
2017-08-01,France,46.19159293,2.189861097,10617.277,71.23092,208.56181,19.429754,25.688303,14.047729,2.4266183,1,287.0
2017-09-01,France,46.19159293,2.189861097,15232.504,78.76253,149.49933,14.150137,19.723196,9.735699,2.537412,1,502.0
2017-10-01,France,46.19159293,2.189861097,5746.355,80.46403,108.16975,12.910946,18.427605,8.604173,2.526514,1,816.0
2017-11-01,France,46.19159293,2.189861097,15546.973,83.71317,59.391296,6.4107995,10.617638,2.917971,2.8169575,1,1193.0
2017-12-01,France,46.19159293,2.189861097,23430.959,86.29788,36.176945,4.2243586,7.460602,1.3785099,3.4606159,1,1208.0
2018-01-01,France,46.19159293,2.189861097,29942.732,86.77289,39.456905,6.768745,9.683601,4.21818,3.9144814,1,1310.0
2018-02-01,France,46.19159293,2.189861097,12357.66,79.564125,82.71156,1.4695851,5.125862,-1.4666778,3.2800941,1,1327.0
