time,area_name,lat,lon,precipitation,humidity,surface_pressure,temp_mean,temp_max,temp_min,wind_speed,cases,temp_range,month,rolling_precipitation,temp_mean_6m,outbreak_lag_1,outbreak_lag_2,outbreak_lag_3,outbreak_lag_4,outbreak_lag_5,outbreak_lag_6,outbreak
2000-01-01,ile_de_france,48.71162859216353,2.497539311511026,106.88387,87.9885,34.799305,3.6765406,6.2604218,1.4066314,3.2653885,0,4.853790399999999,1,106.88387,3.6765406,,,,,,,0
2000-02-01,ile_de_france,48.71162859216353,2.497539311511026,357.7862,85.517105,62.22124,6.3190045,10.007098,3.0892894,3.9440753,0,6.917808599999999,2,232.335035,4.9977725500000005,0.0,,,,,,0
2000-03-01,ile_de_france,48.71162859216353,2.497539311511026,199.42258,78.15074,111.15566,7.3001275,11.927923,3.3386796,3.4309764,0,8.5892434,3,221.3642166666667,5.7652242,0.0,0.0,,,,,0
2000-04-01,ile_de_france,48.71162859216353,2.497539311511026,475.63333,78.07626,151.02684,9.822683,14.456225,5.717958,3.7200403,0,8.738267,4,284.93149500000004,6.7795889,0.0,0.0,0.0,,,,0
2000-05-01,ile_de_france,48.71162859216353,2.497539311511026,381.2871,78.585434,197.78111,15.04832,20.33635,10.372485,3.17756,0,9.963865,5,304.20261600000003,8.43333512,0.0,0.0,0.0,0.0,,,0
2000-06-01,ile_de_france,48.71162859216353,2.497539311511026,134.96667,72.59996,241.71634,17.279114,22.961317,11.585876,2.7609687,0,11.375441,6,275.996625,9.9076316,0.0,0.0,0.0,0.0,0.0,,0
2000-07-01,ile_de_france,48.71162859216353,2.497539311511026,651.31287,78.010735,190.38947,16.75334,22.075172,12.223363,2.9417992,0,9.851808999999998,7,366.7347916666667,12.087098166666665,0.0,0.0,0.0,0.0,0.0,0.0,0
2000-08-01,ile_de_france,48.71162859216353,2.497539311511026,221.86452,72.89,204.73328,19.21894,25.572062,13.575047,2.427177,0,11.997015,8,344.08117833333336,14.237087416666668,0.0,0.0,0.0,0.0,0.0,0.0,0
2000-09-01,ile_de_france,48.71162859216353,2.497539311511026,263.16998,79.790855,135.31589,16.08151,21.517574,11.603548,2.7339573,0,9.914026,9,354.705745,15.700651166666669,0.0,0.0,0.0,0.0,0.0,0.0,0
2000-10-01,ile_de_france,48.71162859216353,2.497539311511026,587.06134,85.74009,74.663994,11.579175,15.136178,8.693553,3.8796191,0,6.442625,10,373.27708,15.993399833333333,0.0,0.0,0.0,0.0,0.0,0.0,0
2000-11-01,ile_de_france,48.71162859216353,2.497539311511026,532.45,88.285255,40.694183,7.928906,11.15548,5.3985457,4.6015816,0,5.756934300000001,11,398.47089666666665,14.806830833333334,0.0,0.0,0.0,0.0,0.0,0.0,0
2000-12-01,ile_de_france,48.71162859216353,2.497539311511026,391.75482,87.56753,27.834381,6.9126844,9.460107,4.6906643,4.087926,0,4.769442700000001,12,441.2689216666667,13.079092566666667,0.0,0.0,0.0,0.0,0.0,0.0,0
2001-01-01,ile_de_france,48.71162859216353,2.497539311511026,354.59354,86.142,33.690628,4.6454883,7.17518,2.3537345,4.330409,0,4.8214455,1,391.81569999999994,11.061117283333333,0.0,0.0,0.0,0.0,0.0,0.0,0
2001-02-01,ile_de_france,48.71162859216353,2.497539311511026,246.33215,85.12324,60.650772,5.235146,8.54539,2.4205105,3.9954288,0,6.1248795,2,395.8936383333333,8.73048495,0.0,0.0,0.0,0.0,0.0,0.0,0
2001-03-01,ile_de_france,48.71162859216353,2.497539311511026,648.0871,85.21488,83.58281,8.417952,12.224419,5.260082,4.1688504,0,6.9643369999999996,3,460.04649166666667,7.453225283333333,0.0,0.0,0.0,0.0,0.0,0.0,0
2001-04-01,ile_de_france,48.71162859216353,2.497539311511026,395.50665,78.995186,139.23132,8.770626,12.852816,5.2158856,4.0453243,0,7.636930400000001,4,428.12071,6.985133783333333,0.0,0.0,0.0,0.0,0.0,0.0,0
2001-05-01,ile_de_france,48.71162859216353,2.497539311511026,152.0516,72.831665,213.14658,15.156832,20.493357,9.955553,3.013568,0,10.537804,5,364.7209766666667,8.189788116666668,0.0,0.0,0.0,0.0,0.0,0.0,0
2001-06-01,ile_de_france,48.71162859216353,2.497539311511026,162.87001,68.398415,238.35794,16.478115,22.536173,10.323089,2.722763,0,12.213084000000002,6,326.57350833333334,9.78402655,0.0,0.0,0.0,0.0,0.0,0.0,0
2001-07-01,ile_de_france,48.71162859216353,2.497539311511026,702.3226,74.555016,206.35461,19.171299,24.865494,13.992073,2.8373392,0,10.873421000000002,7,384.52835166666665,12.204995000000002,0.0,0.0,0.0,0.0,0.0,0.0,0
2001-08-01,ile_de_france,48.71162859216353,2.497539311511026,347.21613,72.94,192.2559,19.496298,25.617393,14.173504,2.8501148,0,11.443889,8,401.3423483333333,14.581853666666667,0.0,0.0,0.0,0.0,0.0,0.0,0
2001-09-01,ile_de_france,48.71162859216353,2.497539311511026,497.7967,84.39561,111.32528,13.184701,17.937752,9.226871,3.026765,0,8.710881,9,376.2939483333333,15.376311833333332,0.0,0.0,0.0,0.0,0.0,0.0,0
2001-10-01,ile_de_france,48.71162859216353,2.497539311511026,366.9613,87.3163,81.891975,14.449068,18.99046,11.128092,3.1857438,0,7.862367999999998,10,371.53639,16.322718833333333,0.0,0.0,0.0,0.0,0.0,0.0,0
2001-11-01,ile_de_france,48.71162859216353,2.497539311511026,281.91,88.49878,46.629307,5.825745,9.372614,2.65934,3.0735903,0,6.713274,11,393.17945666666674,14.767537666666668,0.0,0.0,0.0,0.0,0.0,0.0,0
2001-12-01,ile_de_france,48.71162859216353,2.497539311511026,233.72258,85.65612,33.0866,2.7013943,5.616432,0.27142668,3.6446893,0,5.345005319999999,12,404.98821833333335,12.47141755,0.0,0.0,0.0,0.0,0.0,0.0,0
2002-01-01,ile_de_france,48.71162859216353,2.497539311511026,144.13548,86.9931,37.957783,4.9171333,7.86903,2.391329,3.9035506,0,5.477701000000001,1,311.9570316666667,10.095723266666667,0.0,0.0,0.0,0.0,0.0,0.0,0
2002-02-01,ile_de_france,48.71162859216353,2.497539311511026,467.01785,80.66312,56.602585,7.5483527,10.754338,4.7122173,5.904777,0,6.042120700000001,2,331.923985,8.10439905,0.0,0.0,0.0,0.0,0.0,0.0,0
2002-03-01,ile_de_france,48.71162859216353,2.497539311511026,271.25806,78.026215,118.5657,8.422755,13.416077,3.9726717,3.2942846,0,9.4434053,3,294.167545,7.310741383333333,0.0,0.0,0.0,0.0,0.0,0.0,0
2002-04-01,ile_de_france,48.71162859216353,2.497539311511026,64.36667,66.01337,185.50827,10.388314,16.472507,4.549841,3.5491276,0,11.922666,4,243.73510666666667,6.633949049999999,0.0,0.0,0.0,0.0,0.0,0.0,0
