time,area_name,lat,lon,precipitation,humidity,surface_pressure,temp_mean,temp_max,temp_min,wind_speed,cases,temp_range,month,rolling_precipitation,temp_mean_6m,outbreak_lag_1,outbreak_lag_2,outbreak_lag_3,outbreak_lag_4,outbreak_lag_5,outbreak_lag_6,outbreak
2000-01-01,piemonte,45.05438193038715,7.917708356657635,35.23226,56.31186,67.84999,0.89111286,5.917215,-2.6899004,1.6001015,0.0,8.6071154,1,35.23226,0.89111286,,,,,,,0
2000-02-01,piemonte,45.05438193038715,7.917708356657635,137.29309,57.120987,98.933304,4.045671,9.149741,0.1231511,1.6393162,0.0,9.026589900000001,2,86.262675,2.4683919299999997,0.0,,,,,,0
2000-03-01,piemonte,45.05438193038715,7.917708356657635,367.60968,56.784184,149.5513,6.8001103,12.20164,2.2120984,2.0596619,0.0,9.989541599999999,3,180.04501000000002,3.9122980533333327,0.0,0.0,,,,,0
2000-04-01,piemonte,45.05438193038715,7.917708356657635,1433.6301,72.52407,157.91847,8.991804,13.272038,5.1013713,2.0678592,0.0,8.1706667,4,493.44128250000006,5.18217454,0.0,0.0,0.0,,,,0
2000-05-01,piemonte,45.05438193038715,7.917708356657635,648.07745,70.62685,230.74684,15.16946,19.963379,10.751159,1.9262674,0.0,9.21222,5,524.368516,7.179631632,0.0,0.0,0.0,0.0,,,0
2000-06-01,piemonte,45.05438193038715,7.917708356657635,569.0333,67.232346,259.55905,18.375732,23.463676,13.506263,1.9553552,0.0,9.957412999999999,6,531.8126466666666,9.04564836,0.0,0.0,0.0,0.0,0.0,,0
2000-07-01,piemonte,45.05438193038715,7.917708356657635,704.07104,63.66118,252.6984,17.952349,22.980328,12.572748,1.9433093,0.0,10.40758,7,643.2857766666666,11.889187716666667,0.0,0.0,0.0,0.0,0.0,0.0,0
2000-08-01,piemonte,45.05438193038715,7.917708356657635,534.3419,67.11222,212.26108,19.434566,26.039145,15.214325,1.4677017,0.0,10.82482,8,709.4605783333333,14.454003550000001,0.0,0.0,0.0,0.0,0.0,0.0,0
2000-09-01,piemonte,45.05438193038715,7.917708356657635,1186.9401,67.19072,179.33482,15.697588,21.739344,11.659421,1.507053,0.0,10.079922999999999,9,846.0156483333334,15.9369165,0.0,0.0,0.0,0.0,0.0,0.0,0
2000-10-01,piemonte,45.05438193038715,7.917708356657635,2218.013,77.76115,87.4352,10.543457,14.850601,7.8192067,1.2491919,0.0,7.0313943,10,976.7461316666667,16.195525333333332,0.0,0.0,0.0,0.0,0.0,0.0,0
2000-11-01,piemonte,45.05438193038715,7.917708356657635,2056.9233,80.57843,48.772434,4.461187,8.295518,2.1611638,1.2843667,0.0,6.134354199999999,11,1211.5537733333333,14.410813166666665,0.0,0.0,0.0,0.0,0.0,0.0,0
